simulation_time_s,pressure_pa,pressure_kpa,density,phase,cycle,log_line
0.7200029999998667,1411.843249,1.411843249,0.587833,low_pressure,3,58095
0.7210069999998956,1159.792191,1.159792191,0.587756,low_pressure,3,58292
0.7220169999999246,1030.405195,1.030405195,0.587731,low_pressure,3,58489
0.7230219999999535,964.473464,0.964473464,0.587733,low_pressure,3,58687
0.7240219999999823,933.064323,0.933064323,0.587748,low_pressure,3,58884
0.7250080000000106,918.280303,0.918280303,0.587769,low_pressure,3,59081
0.7260070000000394,915.394333,0.915394333,0.587793,low_pressure,3,59278
0.7270070000000681,918.390761,0.9183907609999999,0.587817,low_pressure,3,59475
0.7280070000000969,924.985803,0.924985803,0.587839,low_pressure,3,59672
0.7290000000001254,932.921382,0.932921382,0.587859,low_pressure,3,59869
0.7300130000001546,939.776704,0.939776704,0.587877,low_pressure,3,60073
0.7309930000001827,946.843668,0.946843668,0.587893,low_pressure,3,60270
0.7320080000002119,953.158972,0.953158972,0.587908,low_pressure,3,60474
0.733017000000241,959.477954,0.9594779539999999,0.58792,low_pressure,3,60678
0.733994000000269,964.952394,0.964952394,0.587931,low_pressure,3,60875
0.7349950000002978,970.311643,0.9703116430000001,0.58794,low_pressure,3,61079
0.7359990000003267,974.440086,0.974440086,0.587948,low_pressure,3,61283
0.7370020000003555,978.800932,0.978800932,0.587954,low_pressure,3,61487
0.7380060000003844,981.967098,0.9819670979999999,0.58796,low_pressure,3,61691
0.7390100000004133,984.73347,0.98473347,0.587965,low_pressure,3,61895
0.7400150000004422,987.352107,0.9873521070000001,0.587969,low_pressure,3,62099
0.7410100000004708,989.628284,0.989628284,0.587972,low_pressure,3,62303
0.7419990000004992,991.708716,0.991708716,0.587975,low_pressure,3,62507
0.7430190000005286,993.11949,0.99311949,0.587977,low_pressure,3,62718
0.7440050000005569,994.460273,0.9944602730000001,0.587978,low_pressure,3,62922
0.7449900000005852,995.555856,0.995555856,0.58798,low_pressure,3,63126
0.7459990000006143,996.351,0.996351,0.587981,low_pressure,3,63337
0.7470190000006436,996.925433,0.996925433,0.587982,low_pressure,3,63548
0.7480040000006719,997.235125,0.997235125,0.587983,low_pressure,3,63752
0.7489900000007003,997.727201,0.997727201,0.587983,low_pressure,3,63956
0.7500100000007296,998.048391,0.9980483910000001,0.587984,low_pressure,3,64167
0.7510160000007585,998.197743,0.998197743,0.587985,low_pressure,3,64378
0.7520020000007869,998.215399,0.998215399,0.587985,low_pressure,3,64582
0.7529880000008152,998.422797,0.9984227969999999,0.587986,low_pressure,3,64786
0.7540080000008446,998.632753,0.998632753,0.587986,low_pressure,3,64997
0.7546880000008641,998.573936,0.998573936,0.587986,low_pressure,3,65145
0.7557090000008935,13040.321081,13.040321081,0.590832,high_pressure,4,65373
0.7567140000009224,32556.577917,32.556577917,0.593696,high_pressure,4,65612
0.757711000000951,58736.474386,58.736474386000005,0.596579,high_pressure,4,65858
0.7587130000009799,90822.100373,90.822100373,0.599481,high_pressure,4,66111
0.7597140000010086,128250.970305,128.25097030499998,0.602401,high_pressure,4,66371
0.7607100000010373,170717.166165,170.717166165,0.605341,high_pressure,4,66631
0.7617060000010659,199357.805784,199.357805784,0.607176,high_pressure,4,66898
0.7627200000010951,199984.39562,199.98439562,0.607211,high_pressure,4,67172
0.7637010000011233,199995.716804,199.99571680399998,0.607214,high_pressure,4,67439
0.764455000001145,200000.034215,200.000034215,0.607214,high_pressure,4,67651
0.7654950000011749,154058.435802,154.058435802,0.604263,low_pressure,4,67921
0.7664920000012035,113060.896696,113.060896696,0.601331,low_pressure,4,68181
0.7674870000012322,77331.936861,77.33193686099999,0.598417,low_pressure,4,68434
0.7684850000012609,47180.794452,47.180794452,0.595522,low_pressure,4,68680
0.7694850000012896,23225.18409,23.22518409,0.592646,low_pressure,4,68919
0.7704840000013183,7383.319698,7.383319698,0.589971,low_pressure,4,69144
0.7714860000013471,3161.30565,3.1613056499999996,0.588892,low_pressure,4,69355
0.7725150000013767,1910.95532,1.91095532,0.588485,low_pressure,4,69566
0.7735140000014055,1403.794916,1.403794916,0.588308,low_pressure,4,69763
0.7745140000014342,1159.62705,1.15962705,0.588231,low_pressure,4,69960
0.775514000001463,1035.410187,1.0354101869999999,0.588206,low_pressure,4,70157
0.7765070000014915,973.672935,0.9736729350000001,0.588205,low_pressure,4,70355
0.7774930000015199,941.086898,0.941086898,0.588218,low_pressure,4,70552
0.7784930000015486,929.60351,0.9296035100000001,0.588237,low_pressure,4,70749
0.7794930000015774,928.050895,0.9280508949999999,0.588257,low_pressure,4,70946
0.780489000001606,932.348002,0.9323480019999999,0.588277,low_pressure,4,71143
